fund_code,fund_name,latest_net_value,latest_total_value,history_net_value,history_total_value,daily_growth_value,daily_growth_rate,latest_date,history_date,update_time
022221,鹏华稳健增利债券E,1.0184,1.0184,1.0159,1.0159,0.0025,0.25,2025-04-06,2025-04-06,2025-04-06 17:24:22
022222,中邮战略新兴产业混合C,5.6710,5.6710,5.6130,5.6130,0.0580,1.03,2025-08-12,2025-08-12,2025-08-12 14:58:18
022223,泉果消费机遇混合发起式A,1.3345,1.3345,1.3175,1.3175,0.0170,1.29,2025-10-02,2025-10-02,2025-10-02 11:18:04
022224,泓德智选领航混合A,1.1151,1.1151,1.1128,1.1128,0.0023,0.21,2025-08-12,2025-08-12,2025-08-12 14:58:19
022225,泓德智选领航混合C,1.1115,1.1115,1.1093,1.1093,0.0022,0.20,2025-08-12,2025-08-12,2025-08-12 14:58:19
022226,鹏华双债加利债券D,1.1893,1.1893,1.1866,1.1866,0.0027,0.23,2025-08-12,2025-08-12,2025-08-12 14:58:19
022227,鹏华丰瑞债券D,1.0195,1.0195,1.0154,1.0154,0.0041,0.40,2025-04-06,2025-04-06,2025-04-06 00:36:37
022228,博时裕盛纯债债券C,1.0267,1.0515,1.0256,1.0504,0.0011,0.11,2025-04-06,2025-04-06,2025-04-06 17:24:22
022229,富国兴利增强债券E,1.6574,1.6574,1.6478,1.6478,0.0096,0.58,2025-08-12,2025-08-12,2025-08-12 14:58:19
022230,金鹰年年邮享一年持有债券D,1.0856,1.0856,1.0844,1.0844,0.0012,0.11,2025-04-06,2025-04-06,2025-04-06 17:24:22
022231,金信民富债券E,1.4068,1.4068,1.4055,1.4055,0.0013,0.09,2025-04-06,2025-04-06,2025-04-06 17:24:22
022232,鹏华双债保利债券A,1.0851,1.0851,1.0836,1.0836,0.0015,0.14,2025-08-12,2025-08-12,2025-08-12 14:58:19
022233,鹏华双债增利债券D,1.0163,1.0163,1.0153,1.0153,0.0010,0.10,2025-04-06,2025-04-06,2025-04-06 17:24:22
022234,路博迈中国精选利率债C,1.0825,1.0825,1.0811,1.0811,0.0014,0.13,2025-04-06,2025-04-06,2025-04-06 17:24:22
022235,鹏华稳瑞中短债C,1.0079,1.0079,1.0073,1.0073,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022236,鹏华稳瑞中短债E,1.0288,1.0288,1.0281,1.0281,0.0007,0.07,2025-04-06,2025-04-06,2025-04-06 17:24:22
022240,嘉实丰益纯债定期债券C,1.0187,1.0418,1.0153,1.0384,0.0034,0.33,2025-04-06,2025-04-06,2025-04-06 00:36:37
022241,国联恒安纯债B,1.0864,1.0864,1.0802,1.0802,0.0062,0.57,2025-04-06,2025-04-06,2025-04-06 00:36:37
022242,国联恒安纯债E,1.0844,1.0844,1.0782,1.0782,0.0062,0.58,2025-04-06,2025-04-06,2025-04-06 00:36:37
022243,中邮军民融合灵活配置混合C,2.0672,2.0672,2.0542,2.0542,0.0130,0.63,2025-08-12,2025-08-12,2025-08-12 14:58:19
022244,平安惠悦纯债C,1.0999,1.1199,1.0969,1.1169,0.0030,0.27,2025-04-06,2025-04-06,2025-04-06 17:24:22
022245,平安惠悦纯债E,1.1010,1.1210,1.0980,1.1180,0.0030,0.27,2025-04-06,2025-04-06,2025-04-06 17:24:22
022246,路博迈中高等级信用债E,1.0302,1.0302,1.0296,1.0296,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022247,大成景乐纯债债券D,1.1563,1.1563,1.1537,1.1537,0.0026,0.23,2025-04-06,2025-04-06,2025-04-06 17:24:22
022248,鹏华弘达混合E,1.0292,1.0292,1.0276,1.0276,0.0016,0.16,2025-08-12,2025-08-12,2025-08-12 14:58:19
022250,国寿安保超短债债券E,1.0097,1.0097,1.0093,1.0093,0.0004,0.04,2025-04-06,2025-04-06,2025-04-06 17:24:22
022251,中信保诚增强收益债券(LOF)C,1.1784,1.1784,1.1773,1.1773,0.0011,0.09,2025-08-12,2025-08-12,2025-08-12 14:58:19
022252,中邮健康文娱灵活配置混合C,2.9789,2.9789,2.9055,2.9055,0.0734,2.53,2025-08-12,2025-08-12,2025-08-12 14:58:18
022253,前海开源1-3年国开债D,1.0718,1.0718,1.0697,1.0697,0.0021,0.20,2025-04-06,2025-04-06,2025-04-06 17:24:22
022254,国联盈泽中短债B,1.2695,1.2695,1.2687,1.2687,0.0008,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022255,鑫元中债1-3年国开行债券指数D,1.1208,1.1553,1.1193,1.1538,0.0015,0.13,2025-04-06,2025-04-06,2025-04-06 17:24:22
022256,鹏华丰鑫债券C,1.0207,1.0231,1.0191,1.0215,0.0016,0.16,2025-04-06,2025-04-06,2025-04-06 17:24:22
022257,鹏华丰鑫债券D,1.0217,1.0241,1.0201,1.0225,0.0016,0.16,2025-04-06,2025-04-06,2025-04-06 17:24:22
022258,鹏华弘尚混合E,1.0166,1.0166,1.0152,1.0152,0.0014,0.14,2025-04-06,2025-04-06,2025-04-06 17:24:22
022259,鹏华弘盛混合E,1.0107,1.0107,1.0128,1.0128,-0.0021,-0.21,2025-04-06,2025-04-06,2025-04-06 17:54:45
022260,鹏华丰利债券(LOF)E,1.0517,1.0517,1.0499,1.0499,0.0018,0.17,2025-04-06,2025-04-06,2025-04-06 17:24:22
022261,鹏华丰利债券(LOF)D,1.1589,1.1589,1.1568,1.1568,0.0021,0.18,2025-04-06,2025-04-06,2025-04-06 17:24:22
022262,华泰柏瑞中证A50ETF发起式联接E,1.1309,1.1309,1.1268,1.1268,0.0041,0.36,2025-08-12,2025-08-12,2025-08-12 14:58:19
022263,鹏华丰诚债券B,1.0357,1.0357,1.0347,1.0347,0.0010,0.10,2025-04-06,2025-04-06,2025-04-06 17:24:22
022264,鹏华丰诚债券E,1.0336,1.0336,1.0327,1.0327,0.0009,0.09,2025-04-06,2025-04-06,2025-04-06 17:24:22
022265,中欧诚悦债券C,1.0620,1.0894,1.0547,1.0821,0.0073,0.69,2025-04-06,2025-04-06,2025-04-06 00:36:37
022266,博时裕泉纯债债券C,1.1266,1.1266,1.1258,1.1258,0.0008,0.07,2025-04-06,2025-04-06,2025-04-06 17:24:22
022267,鹏华中债-0-3年AA+优选信用债指数D,1.0183,1.0201,1.0170,1.0188,0.0013,0.13,2025-04-06,2025-04-06,2025-04-06 17:24:22
022268,永赢迅利中高等级短债D,1.0755,1.0755,1.0749,1.0749,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022271,合煦智远稳进纯债债券E,1.0527,1.0527,1.0520,1.0520,0.0007,0.07,2025-04-06,2025-04-06,2025-04-06 17:24:22
022272,景顺长城保守养老一年持有混合(FOF)Y,1.0517,1.0517,1.0505,1.0505,0.0012,0.11,2025-04-06,2025-04-06,2025-04-06 17:24:22
022273,鹏华丰和债券(LOF)E,0.9844,0.9844,0.9827,0.9827,0.0017,0.17,2025-04-06,2025-04-06,2025-04-06 17:24:22
022278,富国鑫旺积极养老目标五年持有期混合发起式(FOF)Y,0.9823,0.9823,0.9829,0.9829,-0.0006,-0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022279,融通通和债券D,1.0879,1.0879,1.0873,1.0873,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022280,鹏华纯债债券A,1.0133,1.0140,1.0128,1.0135,0.0005,0.05,2025-04-06,2025-04-06,2025-04-06 17:24:22
022281,鹏华弘润混合E,1.0260,1.0260,1.0251,1.0251,0.0009,0.09,2025-04-06,2025-04-06,2025-04-06 17:24:22
022282,鹏华弘华混合E,1.0019,1.0019,1.0023,1.0023,-0.0004,-0.04,2025-04-06,2025-04-06,2025-04-06 17:24:22
022283,鹏华安泽混合E,1.0074,1.0074,1.0078,1.0078,-0.0004,-0.04,2025-04-06,2025-04-06,2025-04-06 17:24:22
022284,鹏华弘信混合E,1.0168,1.0168,1.0156,1.0156,0.0012,0.12,2025-04-06,2025-04-06,2025-04-06 17:24:22
022285,鹏华弘实混合E,1.0095,1.0095,1.0090,1.0090,0.0005,0.05,2025-04-06,2025-04-06,2025-04-06 17:24:22
022286,长城医药产业精选混合发起式A,2.1332,2.1332,2.1151,2.1151,0.0181,0.86,2025-08-12,2025-08-12,2025-08-12 14:58:18
022287,长城医药产业精选混合发起式C,2.1241,2.1241,2.1062,2.1062,0.0179,0.85,2025-08-12,2025-08-12,2025-08-12 14:58:18
022289,银河沃丰债券C,1.0949,1.1449,1.0919,1.1419,0.0030,0.27,2025-04-06,2025-04-06,2025-04-06 17:24:22
022294,摩根纯债债券D,1.2972,1.3103,1.2944,1.3075,0.0028,0.22,2025-04-06,2025-04-06,2025-04-06 17:24:22
022295,财通聚利债券C,1.1737,1.1737,1.1707,1.1707,0.0030,0.26,2025-04-06,2025-04-06,2025-04-06 17:24:22
022296,天弘安康颐利混合E,1.0516,1.0516,1.0495,1.0495,0.0021,0.20,2025-04-06,2025-04-06,2025-04-06 17:24:22
022297,大成稳康6个月持有期债券E,1.0119,1.0119,1.0106,1.0106,0.0013,0.13,2025-04-06,2025-04-06,2025-04-06 17:24:22
022301,安信医药创新股票型发起A,1.3944,1.3944,1.3684,1.3684,0.0260,1.90,2025-08-12,2025-08-12,2025-08-12 14:58:18
022302,安信医药创新股票型发起C,1.3886,1.3886,1.3628,1.3628,0.0258,1.89,2025-08-12,2025-08-12,2025-08-12 14:58:18
022303,贝莱德安裕90天持有债券A,1.0085,1.0085,1.0077,1.0077,0.0008,0.08,2025-04-06,2025-04-06,2025-04-06 17:24:22
022304,贝莱德安裕90天持有债券C,1.0077,1.0077,1.0070,1.0070,0.0007,0.07,2025-04-06,2025-04-06,2025-04-06 17:24:22
022305,天弘月月宝30天持有期债券A,1.0076,1.0076,1.0063,1.0063,0.0013,0.13,2025-04-06,2025-04-06,2025-04-06 17:24:22
022306,天弘月月宝30天持有期债券C,1.0068,1.0068,1.0056,1.0056,0.0012,0.12,2025-04-06,2025-04-06,2025-04-06 17:24:22
022307,摩根90天持有期债券A,1.0105,1.0105,1.0096,1.0096,0.0009,0.09,2025-08-12,2025-08-12,2025-08-12 14:58:19
022308,摩根90天持有期债券C,1.0097,1.0097,1.0088,1.0088,0.0009,0.09,2025-08-12,2025-08-12,2025-08-12 14:58:19
022309,国联沪深300指数增强A,1.1085,1.1085,1.1052,1.1052,0.0033,0.30,2025-08-12,2025-08-12,2025-08-12 14:58:19
022310,国联沪深300指数增强C,1.1053,1.1053,1.1021,1.1021,0.0032,0.29,2025-08-12,2025-08-12,2025-08-12 14:58:19
022311,永赢中证500指数增强发起A,1.1025,1.1025,1.0855,1.0855,0.0170,1.57,2025-08-12,2025-08-12,2025-08-12 14:58:18
022312,永赢中证500指数增强发起C,1.1007,1.1007,1.0838,1.0838,0.0169,1.56,2025-08-12,2025-08-12,2025-08-12 14:58:18
022315,东方红益丰纯债债券E,1.0217,1.0617,1.0207,1.0607,0.0010,0.10,2025-04-06,2025-04-06,2025-04-06 17:24:22
022316,施罗德添益债券A,1.0041,1.0041,1.0034,1.0034,0.0007,0.07,2025-04-06,2025-04-06,2025-04-06 17:24:22
022317,施罗德添益债券C,1.0033,1.0033,1.0026,1.0026,0.0007,0.07,2025-04-06,2025-04-06,2025-04-06 17:24:22
022318,兴证全球恒嘉30天持有债券A,1.0114,1.0114,1.0111,1.0111,0.0003,0.03,2025-04-06,2025-04-06,2025-04-06 17:24:22
022319,兴证全球恒嘉30天持有债券C,1.0108,1.0108,1.0105,1.0105,0.0003,0.03,2025-04-06,2025-04-06,2025-04-06 17:24:22
022320,汇添富弘瑞回报混合发起式A,1.0389,1.0389,1.0294,1.0294,0.0095,0.92,2025-08-12,2025-08-12,2025-08-12 14:58:18
022321,汇添富弘瑞回报混合发起式C,1.0367,1.0367,1.0272,1.0272,0.0095,0.92,2025-08-12,2025-08-12,2025-08-12 14:58:18
022322,汇添富稳航30天持有债券D,1.0566,1.0566,1.0557,1.0557,0.0009,0.09,2025-04-06,2025-04-06,2025-04-06 17:24:22
022325,长城中证港股通高股息指数发起(QDII)A,1.1603,1.1693,1.1592,1.1682,0.0011,0.09,2025-08-12,2025-08-12,2025-08-12 14:58:19
022326,长城中证港股通高股息指数发起(QDII)C,1.1596,1.1681,1.1585,1.1670,0.0011,0.09,2025-08-12,2025-08-12,2025-08-12 14:58:19
022327,宏利高端装备股票A,1.1674,1.1674,1.1512,1.1512,0.0162,1.41,2025-08-12,2025-08-12,2025-08-12 14:58:18
022328,宏利高端装备股票C,1.1648,1.1648,1.1486,1.1486,0.0162,1.41,2025-08-12,2025-08-12,2025-08-12 14:58:18
022329,中泰安弘债券C,1.0427,1.0427,1.0380,1.0380,0.0047,0.45,2025-04-06,2025-04-06,2025-04-06 00:36:37
022330,鑫元中证800红利低波动指数A,1.0094,1.0094,1.0073,1.0073,0.0021,0.21,2025-04-06,2025-04-06,2025-04-06 17:24:22
022331,鑫元中证800红利低波动指数C,1.0081,1.0081,1.0061,1.0061,0.0020,0.20,2025-04-06,2025-04-06,2025-04-06 17:24:22
022332,广发同远回报混合A,1.0189,1.0189,1.0171,1.0171,0.0018,0.18,2025-08-12,2025-08-12,2025-08-12 14:58:19
022333,广发同远回报混合C,1.0156,1.0156,1.0138,1.0138,0.0018,0.18,2025-08-12,2025-08-12,2025-08-12 14:58:19
022334,广发产业甄选混合A,1.0201,1.0201,1.0090,1.0090,0.0111,1.10,2025-08-12,2025-08-12,2025-08-12 14:58:18
022335,广发产业甄选混合C,1.0178,1.0178,1.0067,1.0067,0.0111,1.10,2025-08-12,2025-08-12,2025-08-12 14:58:18
022336,京管泰富创新动力混合发起A,1.0624,1.0624,1.0406,1.0406,0.0218,2.09,2025-08-12,2025-08-12,2025-08-12 14:58:18
022337,京管泰富创新动力混合发起C,1.0597,1.0597,1.0380,1.0380,0.0217,2.09,2025-08-12,2025-08-12,2025-08-12 14:58:18
022340,融通创业板ETF发起式联接A,1.0999,1.0999,1.0802,1.0802,0.0197,1.82,2025-08-12,2025-08-12,2025-08-12 14:58:18
022341,融通创业板ETF发起式联接C,1.0968,1.0968,1.0773,1.0773,0.0195,1.81,2025-08-12,2025-08-12,2025-08-12 14:58:18
022342,长盛中证红利低波动100指数A,1.0023,1.0023,0.9995,0.9995,0.0028,0.28,2025-04-06,2025-04-06,2025-04-06 17:24:22
022343,长盛中证红利低波动100指数C,1.0018,1.0018,0.9990,0.9990,0.0028,0.28,2025-04-06,2025-04-06,2025-04-06 17:24:22
022344,景顺长城红利量化选股股票A,1.0154,1.0154,1.0156,1.0156,-0.0002,-0.02,2025-04-06,2025-04-06,2025-04-06 17:24:22
022345,景顺长城红利量化选股股票C,1.0147,1.0147,1.0149,1.0149,-0.0002,-0.02,2025-04-06,2025-04-06,2025-04-06 17:24:22
022346,东海美丽中国C,1.2456,1.2456,1.2358,1.2358,0.0098,0.79,2025-04-06,2025-04-06,2025-04-06 00:36:37
022347,中银上海金ETF联接E,1.6866,1.6866,1.6784,1.6784,0.0082,0.49,2025-04-06,2025-04-06,2025-04-06 00:36:37
022348,融通稳鑫90天持有期债券A,1.0059,1.0059,1.0053,1.0053,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022349,融通稳鑫90天持有期债券C,1.0052,1.0052,1.0046,1.0046,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022350,嘉实中证全指集成电路ETF发起联接A,1.5366,1.5366,1.4923,1.4923,0.0443,2.97,2025-10-02,2025-10-02,2025-10-02 11:21:15
022351,嘉实中证全指集成电路ETF发起联接C,1.5355,1.5355,1.4913,1.4913,0.0442,2.96,2025-10-02,2025-10-02,2025-10-02 11:21:15
022353,华泰紫金中债0-3年政金债指数A,1.0008,1.0008,0.9996,0.9996,0.0012,0.12,2025-04-06,2025-04-06,2025-04-06 17:24:22
022354,华泰紫金中债0-3年政金债指数C,1.0021,1.0021,1.0010,1.0010,0.0011,0.11,2025-04-06,2025-04-06,2025-04-06 17:24:22
022355,南方皓元短债债券E,1.1286,1.1586,1.1275,1.1575,0.0011,0.10,2025-04-06,2025-04-06,2025-04-06 17:24:22
022356,长盛元赢四个月定开债券,1.1002,1.1002,1.0998,1.0998,0.0004,0.04,2025-04-06,2025-04-06,2025-04-06 17:24:22
022357,富国盛利增强债券发起式E,1.0672,1.0672,1.0653,1.0653,0.0019,0.18,2025-08-12,2025-08-12,2025-08-12 14:58:19
022359,易方达中债7-10年期国开行债券指数D,1.3414,1.3414,1.3339,1.3339,0.0075,0.56,2025-04-06,2025-04-06,2025-04-06 00:36:37
022360,永赢易弘债券B,1.1815,1.1815,1.1800,1.1800,0.0015,0.13,2025-04-06,2025-04-06,2025-04-06 17:24:22
022361,天弘荣创一年持有混合C,1.1007,1.1007,1.0976,1.0976,0.0031,0.28,2025-04-06,2025-04-06,2025-04-06 17:24:22
022364,永赢科技智选混合发起A,2.2155,2.2155,2.1566,2.1566,0.0589,2.73,2025-08-12,2025-08-12,2025-08-12 14:58:18
022365,永赢科技智选混合发起C,2.2046,2.2046,2.1461,2.1461,0.0585,2.73,2025-08-12,2025-08-12,2025-08-12 14:58:18
022366,贝莱德沪深300指数增强A,1.1025,1.1025,1.0992,1.0992,0.0033,0.30,2025-08-12,2025-08-12,2025-08-12 14:58:19
022367,贝莱德沪深300指数增强C,1.0994,1.0994,1.0961,1.0961,0.0033,0.30,2025-08-12,2025-08-12,2025-08-12 14:58:19
022368,永赢睿恒混合C,1.4633,1.4633,1.4425,1.4425,0.0208,1.44,2025-08-12,2025-08-12,2025-08-12 14:58:18
022369,鹏华安益增强混合A,1.0037,1.0037,1.0017,1.0017,0.0020,0.20,2025-04-06,2025-04-06,2025-04-06 17:24:22
022370,鹏华安益增强混合C,1.0034,1.0034,1.0015,1.0015,0.0019,0.19,2025-04-06,2025-04-06,2025-04-06 17:24:22
022371,鹏华弘泰混合D,1.0089,1.0089,1.0080,1.0080,0.0009,0.09,2025-04-06,2025-04-06,2025-04-06 17:24:22
022372,汇安信泰稳健一年持有期混合E,0.8981,0.8981,0.8975,0.8975,0.0006,0.07,2025-04-06,2025-04-06,2025-04-06 17:24:22
022373,鹏华金享混合C,1.0146,1.0146,1.0111,1.0111,0.0035,0.35,2025-04-06,2025-04-06,2025-04-06 00:36:37
022374,富国亚洲收益债券(QDII)人民币E,1.0693,1.1019,1.0685,1.1011,0.0008,0.07,2025-04-06,2025-04-06,2025-04-06 17:24:22
022375,招商鑫诚短债D,1.0714,1.0714,1.0711,1.0711,0.0003,0.03,2025-04-06,2025-04-06,2025-04-06 17:24:22
022376,光大保德信安选平衡养老目标三年持有混合(FOF),1.0072,1.0072,1.0066,1.0066,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022378,浙商惠利纯债C,1.0641,1.0641,1.0587,1.0587,0.0054,0.51,2025-04-06,2025-04-06,2025-04-06 00:36:37
022379,富国安泽债券A,1.0048,1.0048,1.0034,1.0034,0.0014,0.14,2025-04-06,2025-04-06,2025-04-06 17:24:22
022380,富国安泽债券C,1.0041,1.0041,1.0027,1.0027,0.0014,0.14,2025-04-06,2025-04-06,2025-04-06 17:24:22
022381,金鹰添祥中短债D,1.1074,1.1074,1.1058,1.1058,0.0016,0.14,2025-04-06,2025-04-06,2025-04-06 17:24:22
022382,建信中证A股指数增强发起A,1.1611,1.1611,1.1522,1.1522,0.0089,0.77,2025-08-12,2025-08-12,2025-08-12 14:58:18
022383,建信中证A股指数增强发起C,1.1593,1.1593,1.1504,1.1504,0.0089,0.77,2025-08-12,2025-08-12,2025-08-12 14:58:18
022384,华夏中证信息技术应用创新产业ETF发起式联接A,1.1767,1.1767,1.1615,1.1615,0.0152,1.31,2025-10-02,2025-10-02,2025-10-02 11:18:04
022385,华夏中证信息技术应用创新产业ETF发起式联接C,1.1737,1.1737,1.1586,1.1586,0.0151,1.30,2025-10-02,2025-10-02,2025-10-02 11:18:04
022386,华夏中证汽车零部件主题ETF发起式联接A,1.1137,1.1137,1.1018,1.1018,0.0119,1.08,2025-08-12,2025-08-12,2025-08-12 14:58:18
022387,华夏中证汽车零部件主题ETF发起式联接C,1.1112,1.1112,1.0994,1.0994,0.0118,1.07,2025-08-12,2025-08-12,2025-08-12 14:58:18
022391,景顺长城中债0-3年国开行债券指数A,1.0054,1.0054,1.0033,1.0033,0.0021,0.21,2025-04-06,2025-04-06,2025-04-06 17:24:22
022392,景顺长城中债0-3年国开行债券指数C,1.0057,1.0057,1.0035,1.0035,0.0022,0.22,2025-04-06,2025-04-06,2025-04-06 17:24:22
022395,国泰君安稳健添利债券A,1.0009,1.0009,0.9997,0.9997,0.0012,0.12,2025-04-06,2025-04-06,2025-04-06 17:24:22
022396,国泰君安稳健添利债券C,1.0001,1.0001,0.9988,0.9988,0.0013,0.13,2025-04-06,2025-04-06,2025-04-06 17:24:22
022397,大成添鑫债券A,1.0053,1.0053,1.0033,1.0033,0.0020,0.20,2025-04-06,2025-04-06,2025-04-06 17:24:22
022398,大成添鑫债券C,1.0049,1.0049,1.0029,1.0029,0.0020,0.20,2025-04-06,2025-04-06,2025-04-06 17:24:22
022399,东海增益债券发起式A,1.0143,1.0143,1.0126,1.0126,0.0017,0.17,2025-08-12,2025-08-12,2025-08-12 14:58:19
022400,东海增益债券发起式C,1.0123,1.0123,1.0106,1.0106,0.0017,0.17,2025-08-12,2025-08-12,2025-08-12 14:58:19
022401,财通安泰利率债债券,1.0026,1.0026,1.0011,1.0011,0.0015,0.15,2025-04-06,2025-04-06,2025-04-06 17:24:22
022402,华商瑞丰短债债券E,1.1152,1.1616,1.1141,1.1605,0.0011,0.10,2025-04-06,2025-04-06,2025-04-06 17:24:22
022403,信澳稳悦60天滚动持有债券A,1.0049,1.0049,1.0043,1.0043,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022404,信澳稳悦60天滚动持有债券C,1.0044,1.0044,1.0038,1.0038,0.0006,0.06,2025-04-06,2025-04-06,2025-04-06 17:24:22
022406,天弘月月兴30天持有期债券E,1.0121,1.0121,1.0106,1.0106,0.0015,0.15,2025-04-06,2025-04-06,2025-04-06 17:24:22
022407,苏新鑫盛利率债债券,1.0065,1.0095,1.0049,1.0079,0.0016,0.16,2025-04-06,2025-04-06,2025-04-06 17:24:22
022408,鑫元睿鑫添益债券A,1.0260,1.0260,1.0243,1.0243,0.0017,0.17,2025-08-12,2025-08-12,2025-08-12 14:58:19
022409,鑫元睿鑫添益债券C,1.0227,1.0227,1.0211,1.0211,0.0016,0.16,2025-08-12,2025-08-12,2025-08-12 14:58:19
022413,诺德短债D,1.1467,1.1467,1.1455,1.1455,0.0012,0.10,2025-04-06,2025-04-06,2025-04-06 17:24:22
022418,金鹰鑫瑞混合D,1.3747,1.5107,1.3733,1.5093,0.0014,0.10,2025-08-12,2025-08-12,2025-08-12 14:58:19
022419,中欧优享债券A,1.0032,1.0032,1.0028,1.0028,0.0004,0.04,2025-04-06,2025-04-06,2025-04-06 17:24:22
022421,大成中证A500ETF发起式联接A,1.0565,1.0565,1.0495,1.0495,0.0070,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:18
022422,大成中证A500ETF发起式联接C,1.0545,1.0545,1.0475,1.0475,0.0070,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:19
022423,大成中证A500ETF发起式联接E,1.0557,1.0557,1.0487,1.0487,0.0070,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:18
022424,广发中证A500ETF联接A,1.0237,1.0237,1.0169,1.0169,0.0068,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:18
022425,广发中证A500ETF联接C,1.0221,1.0221,1.0153,1.0153,0.0068,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:18
022426,泰康中证A500ETF联接A,1.0332,1.0399,1.0263,1.0330,0.0069,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:19
022427,泰康中证A500ETF联接C,1.0316,1.0383,1.0246,1.0313,0.0070,0.68,2025-08-12,2025-08-12,2025-08-12 14:58:18
022428,天弘中证A500ETF联接A,1.0615,1.0615,1.0545,1.0545,0.0070,0.66,2025-08-12,2025-08-12,2025-08-12 14:58:19
022429,天弘中证A500ETF联接C,1.0599,1.0599,1.0529,1.0529,0.0070,0.66,2025-08-12,2025-08-12,2025-08-12 14:58:19
022430,华夏中证A500ETF联接A,1.0370,1.0370,1.0300,1.0300,0.0070,0.68,2025-08-12,2025-08-12,2025-08-12 14:58:18
022431,华夏中证A500ETF联接C,1.0346,1.0346,1.0276,1.0276,0.0070,0.68,2025-08-12,2025-08-12,2025-08-12 14:58:18
022432,中欧中证A500指数发起A,1.0615,1.0615,1.0545,1.0545,0.0070,0.66,2025-08-12,2025-08-12,2025-08-12 14:58:19
022433,中欧中证A500指数发起C,1.0595,1.0595,1.0525,1.0525,0.0070,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:19
022434,南方中证A500ETF联接A,1.0468,1.0548,1.0398,1.0478,0.0070,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:18
022435,南方中证A500ETF联接C,1.0453,1.0533,1.0382,1.0462,0.0071,0.68,2025-08-12,2025-08-12,2025-08-12 14:58:18
022436,摩根中证A500ETF联接A,1.0210,1.0210,1.0141,1.0141,0.0069,0.68,2025-08-12,2025-08-12,2025-08-12 14:58:18
022437,摩根中证A500ETF联接C,1.0195,1.0195,1.0126,1.0126,0.0069,0.68,2025-08-12,2025-08-12,2025-08-12 14:58:18
022438,华泰柏瑞中证A500ETF联接A,1.0546,1.0546,1.0477,1.0477,0.0069,0.66,2025-08-12,2025-08-12,2025-08-12 14:58:19
022439,华泰柏瑞中证A500ETF联接C,1.0535,1.0535,1.0466,1.0466,0.0069,0.66,2025-08-12,2025-08-12,2025-08-12 14:58:19
022440,万家中证A500ETF发起式联接A,1.0652,1.0652,1.0583,1.0583,0.0069,0.65,2025-08-12,2025-08-12,2025-08-12 14:58:19
022441,万家中证A500ETF发起式联接C,1.0636,1.0636,1.0567,1.0567,0.0069,0.65,2025-08-12,2025-08-12,2025-08-12 14:58:19
022442,工银中证A500ETF联接A,1.0684,1.0684,1.0613,1.0613,0.0071,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:18
022443,工银中证A500ETF联接C,1.0665,1.0665,1.0594,1.0594,0.0071,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:18
022444,景顺长城中证A500ETF联接A,1.0207,1.0207,1.0139,1.0139,0.0068,0.67,2025-08-12,2025-08-12,2025-08-12 14:58:18
